status	concept_doi	version_doi	note
drop_version	10.5281/zenodo.14186203	10.5281/zenodo.14604872	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14186203	10.5281/zenodo.14215526	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14904809	10.5281/zenodo.14904810	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17131635	10.5281/zenodo.17649271	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17131635	10.5281/zenodo.17131636	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15554165	10.5281/zenodo.15554166	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12699250	10.5281/zenodo.12699251	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17131938	10.5281/zenodo.17131939	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15641245	10.5281/zenodo.15641246	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14824084	10.5281/zenodo.14824085	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10618832	10.5281/zenodo.10618833	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17608317	10.5281/zenodo.17608318	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15148870	10.5281/zenodo.15148871	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15550694	10.5281/zenodo.15550695	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13834659	10.5281/zenodo.13834660	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11074397	10.5281/zenodo.11074398	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16266735	10.5281/zenodo.16266736	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12806458	10.5281/zenodo.12806459	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15524422	10.5281/zenodo.15524423	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16747196	10.5281/zenodo.16747197	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15357036	10.5281/zenodo.15357037	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17733489	10.5281/zenodo.17733490	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.5245301	10.5281/zenodo.11519262	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.5245301	10.5281/zenodo.5245302	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.16925483	10.5281/zenodo.16925484	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14972924	10.5281/zenodo.15149204	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14972924	10.5281/zenodo.14972925	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14221079	10.5281/zenodo.14221080	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17403672	10.5281/zenodo.17403673	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14963080	10.5281/zenodo.14963081	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14963080	10.5281/zenodo.15309541	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17387769	10.5281/zenodo.17387770	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15498036	10.5281/zenodo.15498037	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16880901	10.5281/zenodo.16880902	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14177729	10.5281/zenodo.14808598	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14177729	10.5281/zenodo.14177730	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14779111	10.5281/zenodo.14779112	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13829789	10.5281/zenodo.13829790	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17410669	10.5281/zenodo.17410670	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13853214	10.5281/zenodo.13853215	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15804687	10.5281/zenodo.15804688	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17398487	10.5281/zenodo.17398488	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14222455	10.5281/zenodo.14222456	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15155803	10.5281/zenodo.15155804	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17161662	10.5281/zenodo.17161663	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16993999	10.5281/zenodo.16994000	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17313802	10.5281/zenodo.17709548	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17313802	10.5281/zenodo.17313803	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14834340	10.5281/zenodo.14834341	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.16744787	10.5281/zenodo.16744788	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.16744787	10.5281/zenodo.17485795	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17600616	10.5281/zenodo.17600617	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16051961	10.5281/zenodo.16051962	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15081878	10.5281/zenodo.15101099	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15081878	10.5281/zenodo.15081879	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11635157	10.5281/zenodo.11635158	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16753259	10.5281/zenodo.16753260	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10458543	10.5281/zenodo.10458544	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15005147	10.5281/zenodo.15738587	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15005147	10.5281/zenodo.15005148	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14836885	10.5281/zenodo.14836886	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14672110	10.5281/zenodo.14672111	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17279350	10.5281/zenodo.17279351	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15275492	10.5281/zenodo.15275493	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17698818	10.5281/zenodo.17698819	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14650021	10.5281/zenodo.14650022	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14855657	10.5281/zenodo.14855658	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14855657	10.5281/zenodo.15492033	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14855657	10.5281/zenodo.14947211	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12744769	10.5281/zenodo.13453506	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12744769	10.5281/zenodo.14284149	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12744769	10.5281/zenodo.12744770	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12748898	10.5281/zenodo.12748899	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12748898	10.5281/zenodo.13772845	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12748898	10.5281/zenodo.13880486	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12687460	10.5281/zenodo.12687461	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17239978	10.5281/zenodo.17239979	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11353723	10.5281/zenodo.11353724	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14169763	10.5281/zenodo.14169764	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15006034	10.5281/zenodo.15006035	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16933902	10.5281/zenodo.16933903	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17226884	10.5281/zenodo.17233806	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17226884	10.5281/zenodo.17226885	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17243621	10.5281/zenodo.17243622	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16309751	10.5281/zenodo.16309752	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16309751	10.5281/zenodo.16312695	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10869259	10.5281/zenodo.10869260	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10869259	10.5281/zenodo.14094942	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15040487	10.5281/zenodo.15040488	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15222482	10.5281/zenodo.15222483	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14224783	10.5281/zenodo.14224784	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11391942	10.5281/zenodo.11391943	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11503240	10.5281/zenodo.11503241	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15783357	10.5281/zenodo.15783358	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10550952	10.5281/zenodo.10550953	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13143980	10.5281/zenodo.13143981	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14919868	10.5281/zenodo.14919869	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13150843	10.5281/zenodo.13768604	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13150843	10.5281/zenodo.13150844	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15254436	10.5281/zenodo.15254437	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14723862	10.5281/zenodo.14723863	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15012084	10.5281/zenodo.15012085	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10996082	10.5281/zenodo.10996083	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17243231	10.5281/zenodo.17243232	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15297219	10.5281/zenodo.15297220	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11074245	10.5281/zenodo.11074246	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11074245	10.5281/zenodo.14525708	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11074245	10.5281/zenodo.14766253	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14863606	10.5281/zenodo.14863607	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12686798	10.5281/zenodo.12686799	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15103608	10.5281/zenodo.15103609	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15355650	10.5281/zenodo.15355651	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15094992	10.5281/zenodo.15094993	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15012076	10.5281/zenodo.15012077	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10967081	10.5281/zenodo.13760715	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10967081	10.5281/zenodo.13891125	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10967081	10.5281/zenodo.10967082	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17515527	10.5281/zenodo.17515528	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17572307	10.5281/zenodo.17572308	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17768372	10.5281/zenodo.17768373	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13883541	10.5281/zenodo.13883542	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14831346	10.5281/zenodo.14831347	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14647465	10.5281/zenodo.14647466	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14647465	10.5281/zenodo.14764748	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14921970	10.5281/zenodo.14921971	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10159182	10.5281/zenodo.10159183	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12821909	10.5281/zenodo.12821910	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16910460	10.5281/zenodo.16910461	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16910460	10.5281/zenodo.17131390	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11210357	10.5281/zenodo.15283429	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11210357	10.5281/zenodo.11210358	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14937053	10.5281/zenodo.14937054	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14937053	10.5281/zenodo.15310310	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15028870	10.5281/zenodo.15028871	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15301835	10.5281/zenodo.15301836	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14266922	10.5281/zenodo.14266923	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10817091	10.5281/zenodo.10817092	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14645712	10.5281/zenodo.14645713	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14645712	10.5281/zenodo.15297493	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17359234	10.5281/zenodo.17359235	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14672253	10.5281/zenodo.14672254	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16887741	10.5281/zenodo.16887742	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12608501	10.5281/zenodo.12608502	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15274177	10.5281/zenodo.15274178	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12608528	10.5281/zenodo.12608529	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12608528	10.5281/zenodo.14602454	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17475915	10.5281/zenodo.17475916	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15576484	10.5281/zenodo.15576485	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15058841	10.5281/zenodo.15058842	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15100522	10.5281/zenodo.15100523	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13360563	10.5281/zenodo.13360564	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10575570	10.5281/zenodo.10575571	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11160705	10.5281/zenodo.13735896	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11160705	10.5281/zenodo.11160706	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15524622	10.5281/zenodo.15524623	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11369242	10.5281/zenodo.11369243	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16925879	10.5281/zenodo.16925880	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10499015	10.5281/zenodo.10499016	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14718749	10.5281/zenodo.14718750	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13843398	10.5281/zenodo.13843399	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13843398	10.5281/zenodo.15761562	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10847881	10.5281/zenodo.10847882	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10479095	10.5281/zenodo.10479096	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15044464	10.5281/zenodo.15044465	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14632310	10.5281/zenodo.14632311	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15310227	10.5281/zenodo.15310228	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12542456	10.5281/zenodo.15283515	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12542456	10.5281/zenodo.12542457	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15234430	10.5281/zenodo.15234431	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14216190	10.5281/zenodo.14216191	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17224929	10.5281/zenodo.17224930	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10801948	10.5281/zenodo.10801949	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14221583	10.5281/zenodo.14221584	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17610845	10.5281/zenodo.17610846	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11092196	10.5281/zenodo.11092197	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10991408	10.5281/zenodo.10996808	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10991408	10.5281/zenodo.10991409	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10991408	10.5281/zenodo.11402214	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10991408	10.5281/zenodo.13683137	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10991408	10.5281/zenodo.10996717	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10991408	10.5281/zenodo.13952087	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10959980	10.5281/zenodo.10959981	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17201293	10.5281/zenodo.17201294	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10600582	10.5281/zenodo.10600583	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10600582	10.5281/zenodo.13862194	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12601189	10.5281/zenodo.12601190	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15166835	10.5281/zenodo.15166836	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14932875	10.5281/zenodo.16608856	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14932875	10.5281/zenodo.14932876	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14514954	10.5281/zenodo.14514955	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14638240	10.5281/zenodo.14638241	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17183611	10.5281/zenodo.17183612	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10529177	10.5281/zenodo.10529179	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14514459	10.5281/zenodo.14514460	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10717798	10.5281/zenodo.14615430	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10717798	10.5281/zenodo.10717799	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16652549	10.5281/zenodo.16652551	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15189760	10.5281/zenodo.15189761	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13997397	10.5281/zenodo.13997398	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13997397	10.5281/zenodo.14722244	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11473835	10.5281/zenodo.11473836	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16364350	10.5281/zenodo.16364351	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15525859	10.5281/zenodo.15525860	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.10258743	10.5281/zenodo.10258744	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17129455	10.5281/zenodo.17129456	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15743725	10.5281/zenodo.15743726	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17403778	10.5281/zenodo.17403779	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15704087	10.5281/zenodo.15704088	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14544111	10.5281/zenodo.14544112	HasVersion + IsVersionOf match; dropping version DOI
missing_version_record	10.5281/zenodo.13994349	10.5281/zenodo.13994350	HasVersion points to DOI not present in datasets_dedup
drop_version	10.5281/zenodo.13950742	10.5281/zenodo.13950743	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14644500	10.5281/zenodo.14644501	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15102606	10.5281/zenodo.15102607	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15102606	10.5281/zenodo.17108067	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15102606	10.5281/zenodo.17252728	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17475793	10.5281/zenodo.17475794	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16570359	10.5281/zenodo.16570360	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17223391	10.5281/zenodo.17223392	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15601461	10.5281/zenodo.15601462	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15044606	10.5281/zenodo.15044607	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14502171	10.5281/zenodo.14502172	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11277539	10.5281/zenodo.11277540	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14030390	10.5281/zenodo.14030391	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16414026	10.5281/zenodo.16414027	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15410867	10.5281/zenodo.15410868	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17398034	10.5281/zenodo.17398035	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16761030	10.5281/zenodo.16761031	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16761030	10.5281/zenodo.16875054	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.16761030	10.5281/zenodo.16812950	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15804720	10.5281/zenodo.15804721	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13305825	10.5281/zenodo.13305826	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15303415	10.5281/zenodo.15303416	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15715884	10.5281/zenodo.15715885	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14905427	10.5281/zenodo.14905428	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17571173	10.5281/zenodo.17571174	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15518782	10.5281/zenodo.15518783	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17234375	10.5281/zenodo.17234376	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11192796	10.5281/zenodo.11192797	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.11192796	10.5281/zenodo.15308869	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.14929926	10.5281/zenodo.14929927	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12788419	10.5281/zenodo.17531858	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.12788419	10.5281/zenodo.12788420	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15795187	10.5281/zenodo.15795188	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15281844	10.5281/zenodo.15281845	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.5764172	10.5281/zenodo.5764173	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15324322	10.5281/zenodo.15324323	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.17477092	10.5281/zenodo.17477093	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.13270499	10.5281/zenodo.13270500	HasVersion + IsVersionOf match; dropping version DOI
drop_version	10.5281/zenodo.15755283	10.5281/zenodo.15755284	HasVersion + IsVersionOf match; dropping version DOI
